data_origin,synthetic_scenario,case_id,project_id,as_of_date,state,district,region,urban_rural,department,project_type,acquisition_method,project_priority,land_use_category,project_size_area,parcel_count,affected_landowner_count,ownership_complexity_score,disputed_ownership_flag,unresolved_record_count,objection_count,unresolved_objection_count,required_document_count,missing_document_count,invalid_document_count,document_verification_pending_count,document_completeness_ratio,approval_stage_count,pending_approval_count,interdepartment_dependency_count,blocked_dependency_count,assessed_compensation_amount,approved_compensation_amount,pending_compensation_amount,compensation_approval_pending_flag,payment_processing_days,open_legal_case_count,legal_dispute_flag,stay_order_flag,hearing_count,current_stage,days_in_current_stage,overdue_days,average_stage_duration_days,historical_department_delay_rate,historical_district_delay_rate,department_workload_index,milestone_slippage_count,days_since_last_update,acquisition_complexity_score,prediction_horizon_days,significant_delay,actual_delay_days,risk_category,missing_optional_payment_history,missing_optional_hearing_history
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005788,SYN-PROJECT-01930,2024-12-31,Northland,Aster,NORTH,URBAN,IRRIGATION,URBAN_EXPANSION,CONSENT_BASED,MEDIUM,AGRICULTURAL,25.873,16,7,0.442,0,2,0,0,14,0,0,1,1.0,4,1,2,1,6237367.79,6037272.64,2021807.33,0,54,0,0,0,0,NOTICE,48,0,89,0.4059,0.1667,0.5047,1,11,0.2589,90,0,14,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005789,SYN-PROJECT-01930,2025-06-27,Westland,Juniper,WEST,RURAL,TRANSPORT,POWER_TRANSMISSION,DIRECT_PURCHASE,LOW,AGRICULTURAL,80.963,29,61,0.98,0,25,5,3,29,4,3,4,0.7897,4,1,2,1,14182688.21,0.0,0.0,1,56,0,0,0,1,PAYMENT,25,0,74,0.3444,0.1677,0.3745,2,14,0.5078,90,0,21,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005790,SYN-PROJECT-01930,2025-06-15,Eastland,Frost,EAST,RURAL,URBAN,POWER_TRANSMISSION,DIRECT_PURCHASE,HIGH,AGRICULTURAL,48.509,18,23,0.98,0,9,9,6,17,3,3,5,0.7,5,1,0,0,10508120.11,0.0,0.0,1,38,0,0,0,1,PAYMENT,41,0,54,0.3438,0.439,0.23,1,11,0.4658,90,0,4,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005791,SYN-PROJECT-01931,2023-04-28,Northland,Cedar,NORTH,RURAL,REVENUE,ROAD,STATUTORY,LOW,MIXED,28.926,19,19,0.8492,0,5,14,8,17,1,1,0,0.9,4,0,2,0,8148804.81,7401882.54,3127332.22,0,45,1,1,0,4,COMPENSATION,128,70,74,0.226,0.4362,0.3803,2,20,0.4826,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005792,SYN-PROJECT-01931,2023-10-16,Southland,Grove,SOUTH,RURAL,PUBLIC_WORKS,ROAD,DIRECT_PURCHASE,MEDIUM,MIXED,42.846,48,72,0.98,1,26,8,3,41,8,4,8,0.7366,4,2,2,1,21135026.73,0.0,0.0,1,48,0,0,0,1,PAYMENT,82,20,55,0.4437,0.2212,0.2755,2,24,0.5666,90,0,17,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005793,SYN-PROJECT-01931,2022-02-01,Southland,Harbor,SOUTH,URBAN,URBAN,INDUSTRIAL_CORRIDOR,DIRECT_PURCHASE,MEDIUM,RESIDENTIAL,675.939,476,197,0.98,0,76,48,28,295,36,14,33,0.8447,4,2,3,2,512734758.76,0.0,0.0,1,50,0,0,0,10,OBJECTION_REVIEW,148,34,117,0.353,0.2677,0.5494,7,26,0.7985,90,1,43,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005794,SYN-PROJECT-01932,2022-01-25,Westland,Juniper,WEST,RURAL,REVENUE,ROAD,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,58.652,45,51,0.98,0,20,1,1,36,3,1,3,0.8972,4,2,2,0,8000499.57,0.0,0.0,1,54,0,0,0,0,OBJECTION_REVIEW,66,10,66,0.3971,0.1968,0.2973,0,18,0.4438,90,0,2,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005795,SYN-PROJECT-01932,2024-05-15,Northland,Aster,NORTH,URBAN,URBAN,RAIL,STATUTORY,MEDIUM,AGRICULTURAL,258.887,206,208,0.98,0,82,54,24,148,19,7,17,0.8385,4,2,5,2,61580408.93,54077981.61,18110076.66,0,60,0,0,0,9,OBJECTION_REVIEW,307,236,97,0.3944,0.1772,0.4821,9,45,0.7998,90,1,131,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005796,SYN-PROJECT-01932,2022-12-02,Southland,Harbor,SOUTH,URBAN,IRRIGATION,IRRIGATION,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,79.127,45,57,0.98,1,21,9,5,37,6,3,6,0.7811,4,1,0,0,16328563.93,14726821.02,8586740.29,0,75,1,1,0,3,COMPENSATION,70,8,85,0.3098,0.259,0.4813,1,15,0.5256,90,1,65,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005797,SYN-PROJECT-01933,2025-06-18,Eastland,Elm,EAST,RURAL,URBAN,ROAD,STATUTORY,MEDIUM,AGRICULTURAL,57.619,22,21,0.98,0,7,1,1,19,2,1,1,0.8579,4,2,1,0,10689526.97,9979087.01,3433883.84,0,51,0,0,0,1,NOTICE,36,0,60,0.4315,0.3022,0.4488,1,5,0.4092,90,0,3,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005798,SYN-PROJECT-01933,2025-08-07,Westland,Lumen,WEST,URBAN,PUBLIC_WORKS,RAIL,CONSENT_BASED,MEDIUM,MIXED,39.478,12,11,0.5126,0,4,0,0,12,0,0,0,1.0,4,1,5,0,21891186.36,19684278.83,3553724.9,0,52,0,0,0,0,COMPENSATION,161,65,115,0.3592,0.4336,0.5593,2,30,0.2423,90,0,3,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005799,SYN-PROJECT-01933,2022-04-23,Westland,Kite,WEST,RURAL,URBAN,POWER_TRANSMISSION,CONSENT_BASED,MEDIUM,AGRICULTURAL,85.059,42,76,0.98,1,30,10,7,38,6,3,5,0.7868,4,2,2,1,19440479.74,17460644.96,9310442.63,0,54,0,0,0,3,OBJECTION_REVIEW,47,5,83,0.3015,0.355,0.4572,2,20,0.5857,90,1,47,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005800,SYN-PROJECT-01934,2023-04-01,Northland,Cedar,NORTH,RURAL,URBAN,POWER_TRANSMISSION,STATUTORY,LOW,RESIDENTIAL,85.796,37,29,0.98,1,11,5,3,29,4,3,6,0.7897,4,0,3,1,53287500.07,44682361.88,22762072.98,0,29,0,0,0,1,NOTICE,37,0,56,0.3918,0.4174,0.2889,1,9,0.4952,90,0,1,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005801,SYN-PROJECT-01934,2024-07-09,Northland,Cedar,NORTH,RURAL,IRRIGATION,URBAN_EXPANSION,STATUTORY,MEDIUM,RESIDENTIAL,28.246,8,7,0.6587,0,1,0,0,9,0,0,1,1.0,4,1,1,0,10151274.31,9546113.91,2833901.32,0,41,0,0,0,0,PAYMENT,86,0,99,0.4327,0.4503,0.4108,0,17,0.2234,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005802,SYN-PROJECT-01934,2023-10-18,Northland,Aster,NORTH,URBAN,PUBLIC_WORKS,IRRIGATION,STATUTORY,CRITICAL,AGRICULTURAL,147.267,61,140,0.98,0,58,30,16,59,3,2,5,0.9254,5,2,2,0,28504477.57,0.0,0.0,1,36,0,0,0,4,AWARD,68,0,114,0.3424,0.1917,0.3506,2,13,0.652,90,1,53,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005803,SYN-PROJECT-01935,2024-05-29,Southland,Harbor,SOUTH,URBAN,TRANSPORT,RAIL,STATUTORY,MEDIUM,AGRICULTURAL,2600.0,1127,1088,0.98,1,428,224,126,787,82,28,71,0.8709,4,1,4,1,408292222.29,391759815.62,159324169.25,0,53,0,0,0,45,OBJECTION_REVIEW,549,449,93,0.3886,0.3198,0.4802,18,62,0.7436,90,1,263,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005804,SYN-PROJECT-01935,2025-06-02,Eastland,Frost,EAST,RURAL,IRRIGATION,RAIL,CONSENT_BASED,LOW,FOREST_EDGE,59.593,45,109,0.98,0,43,15,8,45,7,2,5,0.8133,4,0,2,2,20014586.42,17622108.87,8569543.25,0,60,1,1,0,3,NOTICE,215,109,116,0.3302,0.3882,0.1956,5,22,0.6556,90,1,100,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005805,SYN-PROJECT-01935,2023-10-28,Southland,Indigo,SOUTH,RURAL,IRRIGATION,POWER_TRANSMISSION,MIXED,LOW,AGRICULTURAL,135.687,39,37,0.98,0,16,9,4,31,3,2,4,0.8581,4,0,2,0,32318584.46,0.0,0.0,1,53,0,0,0,0,PAYMENT,32,0,50,0.323,0.3654,0.2934,1,29,0.5051,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005806,SYN-PROJECT-01936,2021-05-27,Westland,Lumen,WEST,URBAN,IRRIGATION,URBAN_EXPANSION,STATUTORY,MEDIUM,AGRICULTURAL,68.77,46,89,0.98,1,35,5,3,43,6,1,4,0.8442,4,1,0,0,10661234.47,9861798.32,5939545.01,0,35,0,0,0,1,NOTICE,159,86,118,0.3642,0.4047,0.3517,2,19,0.492,90,1,85,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005807,SYN-PROJECT-01936,2021-11-20,Northland,Birch,NORTH,RURAL,URBAN,RAIL,CONSENT_BASED,LOW,AGRICULTURAL,87.494,38,22,0.98,0,11,1,1,28,4,2,3,0.8071,4,1,3,0,24217548.07,19996659.55,11193186.17,0,53,1,1,1,1,AWARD,156,62,100,0.4273,0.282,0.3231,2,26,0.4409,90,0,11,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005808,SYN-PROJECT-01936,2021-02-01,Westland,Juniper,WEST,RURAL,URBAN,INDUSTRIAL_CORRIDOR,MIXED,LOW,AGRICULTURAL,51.804,46,90,0.98,0,35,24,18,43,5,1,3,0.8674,4,0,3,0,7590010.85,7535651.88,1707123.74,0,24,0,0,0,5,NOTICE,163,53,118,0.3365,0.1593,0.3494,1,20,0.6453,90,0,0,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005809,SYN-PROJECT-01937,2023-08-08,Northland,Aster,NORTH,URBAN,IRRIGATION,URBAN_EXPANSION,CONSENT_BASED,LOW,AGRICULTURAL,20.887,8,6,0.3302,0,0,0,0,9,0,0,2,1.0,4,0,0,0,5111499.75,4895511.11,1586277.96,0,52,0,0,0,2,SURVEY,69,0,115,0.4377,0.175,0.579,0,23,0.1584,90,0,2,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005810,SYN-PROJECT-01937,2021-04-27,Northland,Birch,NORTH,RURAL,TRANSPORT,INDUSTRIAL_CORRIDOR,DIRECT_PURCHASE,HIGH,AGRICULTURAL,221.352,210,324,0.98,1,129,50,29,168,20,6,15,0.856,6,0,5,0,50077060.35,50736922.47,22646525.63,0,52,1,1,0,11,COMPENSATION,188,70,152,0.3258,0.3567,0.188,2,31,0.7154,90,1,150,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005811,SYN-PROJECT-01937,2025-08-18,Eastland,Frost,EAST,RURAL,PUBLIC_WORKS,ROAD,STATUTORY,MEDIUM,AGRICULTURAL,46.74,27,24,0.8701,0,10,10,7,22,4,2,4,0.7545,4,1,2,1,9540748.69,8152548.4,1829619.97,0,39,0,0,0,2,NOTICE,128,74,66,0.391,0.463,0.3261,3,30,0.5255,90,0,18,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005812,SYN-PROJECT-01938,2025-08-24,Northland,Aster,NORTH,URBAN,PUBLIC_WORKS,POWER_TRANSMISSION,STATUTORY,HIGH,MIXED,74.098,35,68,0.98,0,29,10,8,33,1,1,1,0.9485,5,0,1,1,24166104.08,22516157.48,9353020.26,0,45,0,0,0,3,AWARD,142,81,38,0.3594,0.2645,0.6033,0,22,0.5732,90,0,1,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005813,SYN-PROJECT-01938,2025-10-23,Westland,Lumen,WEST,URBAN,TRANSPORT,IRRIGATION,STATUTORY,MEDIUM,FOREST_EDGE,30.953,13,14,0.7395,1,6,0,0,13,2,1,3,0.7923,4,1,2,1,8894347.68,0.0,0.0,1,72,1,1,0,1,NOTICE,115,55,69,0.2676,0.3862,0.3898,2,21,0.3562,90,1,50,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005814,SYN-PROJECT-01938,2022-06-27,Westland,Lumen,WEST,URBAN,REVENUE,POWER_TRANSMISSION,CONSENT_BASED,MEDIUM,COMMERCIAL,71.696,25,21,0.8866,1,7,6,4,21,1,0,1,0.9524,4,2,1,0,65854564.07,60851227.92,6227519.1,0,46,0,0,0,2,OBJECTION_REVIEW,123,83,55,0.3456,0.4496,0.4815,1,29,0.432,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005815,SYN-PROJECT-01939,2025-08-08,Northland,Aster,NORTH,URBAN,REVENUE,RAIL,DIRECT_PURCHASE,HIGH,MIXED,233.248,59,110,0.98,0,43,27,15,53,8,3,8,0.8094,5,2,3,1,81574311.09,70653407.64,25540491.16,0,31,0,0,0,4,COMPENSATION,232,142,139,0.28,0.1407,0.4243,5,24,0.7155,90,1,131,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005816,SYN-PROJECT-01939,2022-05-14,Southland,Indigo,SOUTH,RURAL,IRRIGATION,RAIL,CONSENT_BASED,MEDIUM,COMMERCIAL,67.326,33,45,0.98,0,19,8,5,29,3,1,4,0.8724,4,2,4,1,62970181.28,54344199.78,26371126.79,0,46,0,0,0,1,OBJECTION_REVIEW,78,0,123,0.3792,0.4366,0.2191,3,11,0.5272,90,0,19,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005817,SYN-PROJECT-01939,2023-01-10,Southland,Indigo,SOUTH,RURAL,TRANSPORT,IRRIGATION,DIRECT_PURCHASE,HIGH,RESIDENTIAL,86.663,18,15,0.7354,0,6,0,0,16,2,1,2,0.8313,5,2,1,1,49758598.5,45692769.28,18305021.22,0,41,0,0,0,0,SURVEY,96,12,73,0.2679,0.4826,0.3592,1,7,0.3434,90,0,1,LOW,,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005818,SYN-PROJECT-01940,2021-07-29,Westland,Lumen,WEST,URBAN,URBAN,RAIL,DIRECT_PURCHASE,MEDIUM,FOREST_EDGE,195.924,35,27,0.98,1,9,1,1,27,4,1,4,0.8259,4,2,4,1,61102734.17,55686138.96,33247107.7,0,74,1,1,0,1,OBJECTION_REVIEW,140,49,128,0.3811,0.4124,0.5867,2,20,0.4916,90,1,89,MEDIUM,,
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005819,SYN-PROJECT-01940,2023-08-20,Eastland,Dawn,EAST,URBAN,TRANSPORT,RAIL,CONSENT_BASED,LOW,AGRICULTURAL,99.274,64,78,0.98,0,30,11,8,51,5,2,7,0.8745,4,2,2,0,16269369.16,0.0,0.0,1,64,1,1,0,4,COMPENSATION,101,5,108,0.3287,0.2333,0.6409,2,15,0.611,90,0,0,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005820,SYN-PROJECT-01940,2024-03-23,Eastland,Elm,EAST,RURAL,REVENUE,POWER_TRANSMISSION,MIXED,MEDIUM,AGRICULTURAL,69.417,74,55,0.98,0,22,0,0,53,3,2,2,0.917,4,0,1,1,15421878.86,13902094.39,3477720.96,0,38,0,0,0,2,AWARD,91,55,78,0.3376,0.2731,0.2328,2,22,0.522,90,1,63,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005821,SYN-PROJECT-01941,2025-10-01,Northland,Aster,NORTH,URBAN,REVENUE,POWER_TRANSMISSION,STATUTORY,HIGH,MIXED,51.679,24,13,0.4374,0,5,3,2,19,1,1,0,0.9105,5,2,2,0,26208630.51,21527256.59,12379028.17,0,49,0,0,0,1,OBJECTION_REVIEW,42,0,55,0.3469,0.1766,0.4504,1,18,0.2582,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005822,SYN-PROJECT-01941,2025-07-08,Eastland,Elm,EAST,RURAL,URBAN,ROAD,STATUTORY,HIGH,COMMERCIAL,202.023,79,92,0.98,0,38,30,18,61,5,3,6,0.8836,5,1,3,1,127125279.58,117475599.51,54661684.34,0,40,1,1,1,8,COMPENSATION,142,76,54,0.3916,0.3009,0.3301,2,29,0.7397,90,1,112,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005823,SYN-PROJECT-01941,2025-08-21,Eastland,Dawn,EAST,URBAN,REVENUE,RAIL,STATUTORY,MEDIUM,AGRICULTURAL,22.124,12,22,0.9053,0,10,7,5,14,3,2,4,0.6857,4,1,3,0,3985492.61,3809757.88,1117425.44,0,82,1,1,0,2,PAYMENT,103,5,111,0.3234,0.1417,0.3445,0,18,0.4265,90,0,23,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005824,SYN-PROJECT-01942,2021-08-10,Southland,Harbor,SOUTH,URBAN,REVENUE,ROAD,STATUTORY,MEDIUM,AGRICULTURAL,82.584,72,75,0.98,0,32,0,0,55,5,2,4,0.8836,4,1,0,0,12153458.19,0.0,0.0,1,38,0,0,0,0,AWARD,45,0,103,0.2605,0.3431,0.4602,2,20,0.4876,90,1,34,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005825,SYN-PROJECT-01942,2021-09-14,Eastland,Elm,EAST,RURAL,TRANSPORT,IRRIGATION,STATUTORY,MEDIUM,AGRICULTURAL,25.7,14,6,0.4082,1,3,2,1,13,2,1,1,0.7923,4,1,2,1,4715814.56,4639545.58,35228.76,0,13,0,0,0,0,NOTICE,96,27,93,0.2719,0.2961,0.2576,2,14,0.2661,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005826,SYN-PROJECT-01942,2021-03-03,Northland,Cedar,NORTH,RURAL,URBAN,IRRIGATION,STATUTORY,MEDIUM,FOREST_EDGE,57.737,31,55,0.98,0,21,35,22,29,3,2,2,0.8483,4,2,2,2,13279029.22,12841006.14,5464830.27,0,33,0,0,0,6,SURVEY,122,38,103,0.4269,0.4242,0.1892,2,10,0.6927,90,1,47,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005827,SYN-PROJECT-01943,2025-02-01,Eastland,Dawn,EAST,URBAN,TRANSPORT,IRRIGATION,STATUTORY,MEDIUM,AGRICULTURAL,75.572,48,65,0.98,1,24,8,6,40,4,1,4,0.8825,4,0,1,0,9349771.43,7720919.13,1729156.79,0,46,0,0,0,1,COMPENSATION,47,0,96,0.3242,0.1648,0.5354,0,19,0.5441,90,0,12,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005828,SYN-PROJECT-01943,2024-12-22,Northland,Birch,NORTH,RURAL,PUBLIC_WORKS,POWER_TRANSMISSION,DIRECT_PURCHASE,HIGH,RESIDENTIAL,541.29,445,371,0.98,0,146,90,60,304,41,16,38,0.8283,5,1,1,0,314195530.68,0.0,0.0,1,35,0,0,0,20,COMPENSATION,406,370,72,0.3975,0.2242,0.3638,11,53,0.7369,90,1,245,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005829,SYN-PROJECT-01943,2021-12-09,Southland,Indigo,SOUTH,RURAL,PUBLIC_WORKS,POWER_TRANSMISSION,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,218.284,90,103,0.98,1,38,23,16,69,8,3,7,0.8536,4,1,2,1,52342156.11,0.0,0.0,1,46,1,1,0,6,AWARD,119,71,72,0.404,0.432,0.2848,4,17,0.7632,90,1,190,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005830,SYN-PROJECT-01944,2022-02-03,Southland,Grove,SOUTH,RURAL,PUBLIC_WORKS,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,AGRICULTURAL,269.334,91,53,0.98,1,21,12,8,62,7,4,5,0.8419,4,0,4,1,63508725.82,0.0,0.0,1,75,1,1,1,4,OBJECTION_REVIEW,78,0,119,0.3144,0.1427,0.4086,0,20,0.6835,90,1,228,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005831,SYN-PROJECT-01944,2022-06-08,Westland,Juniper,WEST,RURAL,IRRIGATION,ROAD,STATUTORY,LOW,FOREST_EDGE,99.007,62,49,0.98,0,18,14,7,45,7,3,6,0.7978,4,1,1,0,23434708.02,22362336.32,6776991.8,0,40,0,0,0,1,NOTICE,124,41,74,0.3341,0.1875,0.2999,2,16,0.6038,90,0,25,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005832,SYN-PROJECT-01944,2025-12-05,Northland,Birch,NORTH,RURAL,REVENUE,RAIL,MIXED,MEDIUM,MIXED,387.219,508,616,0.98,1,242,185,136,376,51,18,46,0.8309,4,1,3,1,239663955.62,218564552.0,91326458.38,0,40,0,0,0,45,AWARD,439,340,132,0.339,0.3204,0.3877,12,52,0.7732,90,1,216,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005833,SYN-PROJECT-01945,2023-07-14,Westland,Juniper,WEST,RURAL,REVENUE,RAIL,CONSENT_BASED,HIGH,AGRICULTURAL,12.34,8,9,0.554,0,3,1,1,10,4,1,4,0.53,5,1,3,1,1941913.73,1908974.9,568173.06,0,22,0,0,0,0,PAYMENT,164,71,98,0.2671,0.1514,0.1275,3,16,0.2745,90,0,26,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005834,SYN-PROJECT-01945,2024-04-01,Northland,Aster,NORTH,URBAN,PUBLIC_WORKS,ROAD,MIXED,CRITICAL,FOREST_EDGE,62.356,27,45,0.98,0,16,1,1,26,4,2,3,0.7923,5,1,0,0,11999588.09,9947304.21,6478837.76,0,47,0,0,0,1,NOTICE,79,7,89,0.4276,0.1959,0.6137,3,13,0.4341,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005835,SYN-PROJECT-01945,2022-07-21,Southland,Indigo,SOUTH,RURAL,REVENUE,POWER_TRANSMISSION,STATUTORY,MEDIUM,FOREST_EDGE,32.279,18,21,0.9365,0,9,4,2,17,0,0,0,1.0,4,1,1,0,9616765.39,0.0,0.0,1,63,1,1,1,2,NOTICE,120,75,69,0.3094,0.4387,0.4004,1,20,0.3934,90,0,0,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005836,SYN-PROJECT-01946,2024-09-10,Northland,Aster,NORTH,URBAN,REVENUE,IRRIGATION,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,144.096,24,29,0.9753,0,12,3,2,22,5,0,4,0.7727,4,1,0,0,21133575.7,17965707.55,7873045.96,0,34,0,0,0,1,OBJECTION_REVIEW,63,0,75,0.3059,0.2318,0.2452,1,14,0.4013,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005837,SYN-PROJECT-01946,2023-04-07,Southland,Harbor,SOUTH,URBAN,REVENUE,POWER_TRANSMISSION,CONSENT_BASED,CRITICAL,MIXED,106.896,104,154,0.98,1,59,49,27,84,8,3,8,0.8798,5,1,3,1,35916815.86,0.0,0.0,1,50,0,0,0,10,PAYMENT,132,73,64,0.293,0.3293,0.4573,2,20,0.7588,90,1,83,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005838,SYN-PROJECT-01946,2022-11-23,Westland,Juniper,WEST,RURAL,URBAN,URBAN_EXPANSION,STATUTORY,MEDIUM,MIXED,489.709,325,233,0.98,0,91,67,46,218,24,8,21,0.8642,4,1,4,1,169070494.65,158834621.49,57093633.55,0,50,2,1,1,17,COMPENSATION,294,198,110,0.4206,0.1817,0.4618,7,29,0.7528,90,1,239,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005839,SYN-PROJECT-01947,2021-03-09,Eastland,Elm,EAST,RURAL,URBAN,POWER_TRANSMISSION,STATUTORY,MEDIUM,AGRICULTURAL,42.554,6,5,0.3511,0,1,6,5,8,2,1,2,0.6625,4,0,2,1,6682128.8,6544252.83,3146468.27,0,47,0,0,0,3,PAYMENT,87,30,67,0.4077,0.3028,0.3524,2,14,0.2454,90,0,16,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005840,SYN-PROJECT-01947,2024-07-16,Southland,Indigo,SOUTH,RURAL,PUBLIC_WORKS,ROAD,DIRECT_PURCHASE,MEDIUM,RESIDENTIAL,120.796,71,110,0.98,0,43,23,10,60,4,2,6,0.91,4,1,2,0,35729317.24,0.0,0.0,1,50,1,1,0,7,NOTICE,93,26,69,0.3827,0.3503,0.3063,2,17,0.7014,90,1,201,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005841,SYN-PROJECT-01947,2024-07-23,Northland,Birch,NORTH,RURAL,URBAN,IRRIGATION,DIRECT_PURCHASE,MEDIUM,COMMERCIAL,181.156,49,55,0.98,0,22,9,7,39,1,0,2,0.9744,4,1,0,0,94443568.87,0.0,0.0,1,44,0,0,0,1,PAYMENT,133,49,98,0.3118,0.3131,0.4901,1,24,0.5066,90,0,22,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-005842,SYN-PROJECT-01948,2021-02-19,Northland,Birch,NORTH,RURAL,TRANSPORT,RAIL,MIXED,LOW,AGRICULTURAL,81.577,55,47,0.98,1,18,10,7,41,7,2,6,0.7951,4,1,2,1,26472377.46,0.0,0.0,1,49,0,0,0,2,COMPENSATION,236,146,115,0.2164,0.3011,0.3816,5,25,0.6051,90,1,109,CRITICAL,0,0
